longest reception, name, receiving conversions, receiving touchdowns, receiving yards, receptions, targets
5,David Johnson,,0,9,2,2
9,Pharoh Cooper,,0,26,4,6
15,Kenyan Drake,,0,20,2,5
10,Christian Kirk,,0,23,3,7
0,Andy Isabella,,0,0,0,1
48,Robert Woods,,0,172,13,19
28,Brandin Cooks,,0,24,2,2
0,Malcolm Brown,,0,0,0,1
20,Todd Gurley,,0,20,1,1
26,Tyler Higbee,,1,107,7,8
0,Johnny Mundt,,0,0,0,1
27,Cooper Kupp,,1,65,6,6
20,Josh Reynolds,,0,39,4,5
9,LeSean McCoy,,0,20,3,3
7,Anthony Sherman,,0,7,1,1
47,Travis Kelce,,0,90,5,9
0,Sammy Watkins,,0,0,0,3
0,Blake Bell,,0,0,0,1
17,Tyreek Hill,,0,55,5,8
3,Darrel Williams,,1,3,1,2
6,Derek Carrier,,1,10,2,2
24,Darren Waller,,0,100,7,9
9,Tyrell Williams,,0,9,1,4
28,DeAndre Washington,,0,44,3,3
,Jalen Richard,,0,6,1,2
8,Zay Jones,,0,14,2,3
15,Foster Moreau,,0,15,1,1
11,Keelan Doss,,0,11,1,1
14,Alec Ingold,,0,13,2,2
21,Jack Doyle,,1,73,6,11
25,Ross Travis,,0,31,2,3
11,Jonathan Williams,,0,11,1,1
19,Marcus Johnson,,0,55,4,6
26,Zach Pascal,,0,109,7,10
11,Nyheim Hines,,0,18,2,2
5,Jordan Wilkins,,0,9,2,3
13,Ashton Dulin,,0,13,1,1
9,Dion Lewis,,0,9,1,1
13,Adam Humphries,,1,13,1,2
40,Kalif Raymond,,1,40,1,1
9,Derrick Henry,,0,17,3,3
11,Cody Hollister,,0,13,2,2
13,Anthony Firkser,,0,22,3,4
2,Jonnu Smith,,0,0,2,2
23,Corey Davis,,0,23,1,2
16,AJ Brown,,0,45,3,4
13,Albert Wilson,,0,32,5,5
14,Allen Hurns,,0,33,3,4
43,DeVante Parker,,2,159,7,10
0,Clive Walford,,0,0,0,1
,Isaiah Ford,,0,0,0,1
,Jason Sanders,,1,1,1,1
7,Durham Smythe,,0,13,2,3
0,Kalen Ballage,,0,0,0,1
21,Mike Gesicki,,1,79,5,7
6,Myles Gaskin,,0,6,1,1
19,Patrick Laird,1,0,43,4,5
27,Alshon Jeffery,,1,137,9,16
12,Zach Ertz,,0,24,3,6
24,Nelson Agholor,1,0,41,3,6
5,Greg Ward,,0,5,1,3
24,Dallas Goedert,,0,66,6,7
15,Miles Sanders,,1,22,5,5
15,JJ Arcega Whiteside,,1,15,1,2
43,Cody Latimer,,0,43,1,3
18,Sterling Shepard,,1,40,3,7
0,Elijhaa Penny,,0,0,0,1
11,DaMari Scott,,0,11,1,2
27,Saquon Barkley,,0,32,3,7
32,Kaden Smith,,0,70,6,8
13,Darius Slayton,,0,44,6,9
1,Marcedes Lewis,,1,1,1,2
16,Jimmy Graham,,0,16,1,1
25,Davante Adams,,2,64,6,10
15,Geronimo Allison,,0,20,2,3
0,Danny Vitale,,0,0,0,1
7,Aaron Jones,,0,13,4,6
,Robert Tonyan,,0,0,0,1
10,Jamaal Williams,,0,26,4,4
0,Marquez Valdes Scantling,,0,0,0,2
43,Allen Lazard,,1,103,3,3
,Nick O Leary,,0,6,1,4
20,Chris Conley,,0,57,4,5
,Keelan Cole,,0,11,1,2
39,Dede Westbrook,,1,60,5,8
14,Leonard Fournette,,0,53,9,11
,DJ Chark,,0,47,2,5
,Ryquell Armstead,,0,0,0,1
6,Michael Walker,,0,6,1,2
,Cameron Brate,,0,5,1,1
25,Mike Evans,,0,53,4,11
32,Breshad Perriman,,0,87,5,6
,Dare Ogunbowale,,0,12,2,2
25,OJ Howard,,0,61,5,6
27,Chris Godwin,,0,50,4,6
0,Justin Watson,,0,0,0,1
8,Greg Olsen,,0,22,3,3
14,Jarius Wright,,0,34,3,5
15,Christian McCaffrey,,0,58,7,13
33,Curtis Samuel,,1,65,4,7
13,Ian Thomas,,0,24,4,4
21,DJ Moore,,1,75,6,12
,Adrian Peterson,,0,0,0,1
15,Chris Thompson,,0,15,1,2
23,Jeremy Sprinkle,,0,36,2,4
0,Trey Quinn,,0,0,0,1
4,Derrius Guice,,0,8,2,3
14,Steven Sims,,0,29,3,4
0,Hale Hentges,,0,0,0,1
26,Kelvin Harmon,,0,51,3,5
11,Terry McLaurin,,0,8,2,4
,Mark Ingram,,0,3,2,2
,Willie Snead,,0,12,1,2
5,Seth Roberts,,0,5,1,2
4,Nick Boyle,,0,4,1,2
,Patrick Ricard,,0,2,1,2
7,Gus Edwards,,0,7,1,1
20,Mark Andrews,,1,50,3,6
10,Hayden Hurst,,0,21,3,4
1,Marquise Brown,,0,1,1,2
18,Emmanuel Sanders,,0,41,4,6
5,Raheem Mostert,,0,8,2,2
9,Tevin Coleman,,0,9,1,1
,George Kittle,,0,17,2,4
30,Kendrick Bourne,,0,42,3,3
7,Jeff Wilson,,0,7,1,1
33,Deebo Samuel,,1,41,2,4
12,Vance McDonald,,0,21,3,3
7,Nick Vannett,,0,7,1,1
28,Tevin Jones,,0,28,1,2
15,Jaylen Samuels,,0,22,2,2
5,Deon Cain,,0,5,1,1
44,James Washington,,1,111,4,4
14,Diontae Johnson,,0,14,1,5
,Benny Snell,,0,4,1,1
23,Demetrius Harris,,0,23,1,4
19,Odell Beckham,,0,29,3,6
19,Jarvis Landry,,0,76,6,11
0,Rashard Higgins,,0,0,0,3
15,Kareem Hunt,,1,19,5,5
21,Nick Chubb,,0,21,1,2
21,Stephen Carlson,,0,28,2,2
13,Darren Fells,,1,23,2,3
35,Kenny Stills,,1,61,3,4
27,DeAndre Hopkins,,0,64,5,8
5,Carlos Hyde,,0,5,1,1
15,Duke Johnson,,1,54,5,6
8,Will Fuller,,0,8,1,2
6,Deshaun Watson,,1,6,1,1
19,Jordan Akins,,0,19,1,1
23,Benjamin Watson,,0,23,1,1
44,Julian Edelman,,1,106,6,12
6,Mohamed Sanu,,0,14,3,5
0,Rex Burkhead,,0,0,0,1
36,James White,,2,98,8,11
24,Matt LaCosse,,0,24,1,2
9,Phillip Dorsett,,0,15,2,6
21,Jakobi Meyers,,0,46,3,7
0,N Keal Harry,,0,0,0,1
10,Josh Gordon,,0,10,1,1
6,Jaron Brown,,0,6,1,1
0,Tyler Lockett,,0,0,0,3
16,Jacob Hollister,,0,44,6,8
60,David Moore,,1,65,2,4
7,Chris Carson,,0,7,1,2
13,Rashaad Penny,,1,33,4,5
20,DK Metcalf,,0,75,6,7
19,Kyle Rudolph,,1,50,4,6
10,Stefon Diggs,,0,25,4,9
36,CJ Ham,,0,42,2,2
58,Laquon Treadwell,,1,58,1,2
15,Dalvin Cook,,0,35,3,4
5,Tyler Conklin,,0,8,2,2
6,Irv Smith,,0,6,1,3
17,Alexander Mattison,,0,51,4,5
1,Olabisi Johnson,,0,1,1,3
33,Cordarrelle Patterson,,0,33,1,1
22,Allen Robinson,,2,48,5,8
30,JP Holtz,,0,56,3,3
6,Tarik Cohen,,0,24,6,6
21,Anthony Miller,,1,42,3,4
0,Javon Wims,,0,0,0,3
14,Jesper Horsted,,0,36,4,4
5,Riley Ridley,,0,5,1,1
0,David Montgomery,,0,0,0,1
14,Jason Witten,,0,37,5,7
35,Randall Cobb,,0,43,2,5
0,Jamize Olawale,,0,0,0,1
0,Tavon Austin,,0,0,0,2
27,Amari Cooper,,1,83,6,8
9,Ezekiel Elliott,,0,12,2,5
12,Blake Jarwin,,0,50,6,7
0,Ced Wilson,,0,0,0,1
24,Michael Gallup,,0,109,6,10
,Cole Beasley,1,1,29,4,7
18,John Brown,,0,26,3,8
0,Tyler Kroft,,0,0,0,1
24,Isaiah McKenzie,,0,25,3,5
0,Robert Foster,,0,0,0,4
13,Devin Singletary,,0,29,6,8
37,Dawson Knox,,0,37,1,4
,Mark Ingram,,0,29,3,3
,Willie Snead,,1,13,3,4
8,Seth Roberts,,0,8,1,4
7,Nick Boyle,,1,10,2,3
14,Mark Andrews,,0,14,1,3
61,Hayden Hurst,,1,73,3,3
5,Marquise Brown,,0,-2,3,3
21,Odell Beckham,,0,39,2,5
34,Jarvis Landry,,0,76,4,7
22,Ricky Seals Jones,,0,22,1,1
4,David Njoku,,0,4,1,3
29,Kareem Hunt,,0,40,2,3
0,Damion Ratley,,0,0,0,1
11,Nick Chubb,,0,11,1,1
0,Kha Darel Hodge,,0,0,0,1
0,Stephen Carlson,,0,0,0,1
26,Giovani Bernard,,0,31,2,3
17,Tyler Eifert,,0,49,4,4
4,CJ Uzomah,,0,4,1,2
12,Alex Erickson,,0,45,5,7
21,Tyler Boyd,,0,75,5,6
24,John Ross,,0,28,2,3
24,Joe Mixon,,0,40,3,4
16,Auden Tate,,0,16,1,4
0,Stanley Morgan,,0,0,0,1
13,Cameron Brate,,1,30,4,4
,Mike Evans,,1,61,1,2
31,Breshad Perriman,,1,70,3,5
16,Peyton Barber,,0,19,2,2
17,Dare Ogunbowale,,0,48,5,5
33,OJ Howard,,0,73,4,5
28,Chris Godwin,,0,91,7,9
17,Justin Watson,,1,59,5,8
9,Ronald Jones,,0,23,4,5
18,Jack Doyle,,0,27,2,6
1,Ross Travis,,0,1,1,1
50,Marcus Johnson,,1,105,3,7
8,Mo Alie Cox,,0,8,1,1
37,Zach Pascal,1,1,74,5,9
0,Chad Williams,,0,0,0,1
8,Nyheim Hines,,0,24,4,5
9,Parris Campbell,,0,12,3,5
9,Larry Fitzgerald,,0,20,3,7
,Charles Clay,,1,5,1,1
0,Maxx Williams,,0,0,0,1
,Damiere Byrd,,0,10,1,1
24,David Johnson,,1,34,2,2
,Pharoh Cooper,,0,5,1,1
18,Kenyan Drake,,0,30,3,3
,Chase Edmonds,,0,0,0,2
31,Christian Kirk,,0,85,8,9
5,Andy Isabella,,0,5,1,1
,Vance McDonald,,0,3,1,1
,Trey Edmunds,,0,7,1,1
18,Jaylen Samuels,,0,18,2,2
22,Deon Cain,,0,22,1,1
12,James Washington,,0,33,4,4
18,Diontae Johnson,,1,60,6,8
,Kerrith Whyte,,0,9,1,1
38,Julio Jones,,0,66,5,8
,Luke Stocker,,0,0,0,1
11,Devonta Freeman,,0,10,4,4
19,Justin Hardy,,0,19,1,1
18,Austin Hooper,,0,32,2,6
14,Russell Gage,,0,17,2,4
18,Calvin Ridley,,1,76,5,5
93,Olamide Zaccheaus,,1,93,1,2
15,Jarius Wright,,0,30,4,5
11,Chris Manhertz,,0,11,1,1
13,Christian McCaffrey,,0,82,11,12
13,Curtis Samuel,,0,25,2,4
7,Brandon Zylstra,,0,7,1,2
19,Ian Thomas,,1,57,5,10
39,DJ Moore,,0,81,4,6
,Nick O Leary,,1,30,4,5
7,Chris Conley,,0,7,1,3
12,Keelan Cole,,0,12,1,3
,Dede Westbrook,,0,25,6,7
12,Leonard Fournette,,0,13,3,6
,DJ Chark,,0,75,9,10
,Ryquell Armstead,,0,0,0,2
9,Michael Walker,,0,9,1,1
14,Virgil Green,,1,14,1,1
45,Keenan Allen,,0,83,5,6
,Melvin Gordon,,0,29,5,5
30,Hunter Henry,,1,39,2,4
44,Mike Williams,,1,63,2,3
,Austin Ekeler,,1,112,4,5
0,Jalen Guyton,,0,0,0,2
14,Demaryius Thomas,,1,28,2,4
9,Bilal Powell,,0,14,2,3
8,Ryan Griffin,,0,8,1,1
17,Jamison Crowder,,0,30,3,7
7,Daniel Brown,,0,7,1,2
17,Ty Montgomery,,0,30,3,3
39,Robby Anderson,,1,116,7,11
0,Braxton Berrios,,0,0,0,1
37,Vyncint Smith,,0,37,1,3
5,Albert Wilson,,0,5,1,2
17,Allen Hurns,,0,68,5,8
21,DeVante Parker,,0,28,2,2
25,Isaiah Ford,,0,92,6,9
0,Mack Hollins,,0,0,0,1
2,Durham Smythe,,0,2,1,1
6,Mike Gesicki,,0,6,1,5
6,Myles Gaskin,,0,6,1,2
21,Patrick Laird,,0,38,4,5
,Marcedes Lewis,,0,5,1,1
25,Jimmy Graham,,0,49,3,5
15,Davante Adams,,0,41,4,6
11,Geronimo Allison,,0,11,1,1
0,Danny Vitale,,0,0,0,1
25,Aaron Jones,,0,58,6,7
,Robert Tonyan,,1,12,1,1
,Jamaal Williams,,0,0,0,1
17,Allen Lazard,,0,19,2,3
0,Jace Sternberger,,0,0,0,1
14,Chris Thompson,,0,43,7,8
13,Steven Sims,,0,40,4,7
30,Kelvin Harmon,,0,30,1,4
21,Terry McLaurin,,1,57,4,7
7,Benjamin Watson,,0,7,1,3
37,Julian Edelman,,1,95,8,12
13,Mohamed Sanu,,0,13,1,1
,Rex Burkhead,,0,0,0,1
17,James White,,0,27,5,7
8,Matt LaCosse,,0,14,2,4
0,Phillip Dorsett,,0,0,0,2
1,Sony Michel,,0,1,1,1
35,Jakobi Meyers,,0,35,1,3
12,N Keal Harry,,0,12,1,1
4,LeSean McCoy,,0,4,1,3
-9,Spencer Ware,,0,-9,1,2
20,Travis Kelce,,0,66,7,9
23,Sammy Watkins,,0,50,4,8
12,Demarcus Robinson,,0,12,1,2
21,Tyreek Hill,,0,62,6,8
14,Byron Pringle,,0,14,1,1
48,Mecole Hardman,,1,48,1,1
19,Darwin Thompson,,0,36,4,5
25,Darren Waller,,0,73,6,6
18,Tyrell Williams,,0,35,3,4
24,DeAndre Washington,,0,43,6,7
11,Jalen Richard,,0,18,2,3
5,Zay Jones,,0,5,1,3
49,Rico Gafford,,1,49,1,1
7,Foster Moreau,,1,14,3,3
12,Keelan Doss,,0,26,3,3
,Dion Lewis,,0,5,1,1
42,MyCole Pruitt,,0,42,1,1
11,Kalif Raymond,,0,11,1,2
6,Derrick Henry,,0,6,1,1
9,Tajae Sharpe,,0,25,4,4
39,Anthony Firkser,,0,39,1,1
17,Jonnu Smith,,1,29,3,4
24,Corey Davis,,0,34,2,4
24,Khari Blasingame,,0,47,2,2
91,AJ Brown,,2,153,5,7
20,Robert Woods,,1,98,7,9
0,Brandin Cooks,,0,0,0,2
20,Todd Gurley,,0,34,4,4
33,Tyler Higbee,,0,116,7,11
21,Cooper Kupp,,1,45,4,4
23,Josh Gordon,,0,34,2,5
19,Tyler Lockett,,0,43,4,6
19,Jacob Hollister,,0,34,4,6
,David Moore,,0,15,1,2
5,Chris Carson,,0,15,3,4
16,Rashaad Penny,,0,16,1,1
10,Malik Turner,,0,10,1,3
35,DK Metcalf,,0,78,6,6
25,Ted Ginn,,0,50,4,6
38,Jared Cook,,2,64,2,2
3,Josh Hill,,1,4,2,3
30,Latavius Murray,,0,25,2,3
49,Michael Thomas,,1,134,11,15
12,Taysom Hill,,0,12,1,1
9,Alvin Kamara,,0,18,4,6
18,Tre Quan Smith,,1,29,2,4
,Deonte Harris,,0,13,1,1
75,Emmanuel Sanders,,1,157,7,9
15,Kyle Juszczyk,,0,22,3,3
35,Raheem Mostert,,1,40,2,2
39,George Kittle,,1,67,6,8
6,Kendrick Bourne,,2,18,3,4
4,Matt Breida,,0,4,1,1
25,Deebo Samuel,,0,76,5,8
2,Darren Fells,,0,2,2,4
5,Kenny Stills,,0,8,2,2
43,DeAndre Hopkins,,1,120,7,13
3,Carlos Hyde,,0,5,2,3
11,Duke Johnson,,0,40,6,8
15,Jordan Akins,,0,49,4,9
22,Keke Coutee,,0,68,5,8
,Jeff Heuerman,,1,8,1,1
25,Devontae Booker,,0,24,2,2
37,Tim Patrick,,0,50,2,3
5,Phillip Lindsay,,0,4,2,2
11,Courtland Sutton,,0,34,5,7
27,Dae Sean Hamilton,,0,36,2,4
3,Troy Fumagalli,,0,3,1,1
5,Royce Freeman,,1,8,2,2
29,Andrew Beck,,0,29,1,1
48,Noah Fant,,1,113,4,4
,Kyle Rudolph,,0,11,2,2
44,Stefon Diggs,,0,92,6,9
2,Ameer Abdullah,,0,2,1,1
,CJ Ham,,0,25,1,1
,Laquon Treadwell,,0,42,2,2
,Dalvin Cook,,0,13,2,2
11,Tyler Conklin,,0,13,3,3
13,Irv Smith,,0,21,3,4
,Alexander Mattison,,0,18,2,2
,Olabisi Johnson,,1,9,1,1
0,Alexander Hollins,,0,0,0,1
,Garrett Bradbury,,0,-4,1,1
10,Danny Amendola,,0,34,5,8
,Marvin Jones,,0,38,3,7
,Logan Thomas,,0,21,2,4
,Jesse James,,0,23,1,2
5,JD McKissic,,0,16,4,4
18,Kenny Golladay,,1,58,6,8
,Bo Scarbrough,,0,5,1,3
,Ty Johnson,,0,7,1,1
,Isaac Nauta,,0,3,1,1
,Alshon Jeffery,,0,0,0,2
30,Zach Ertz,,2,91,9,13
0,Jay Ajayi,,0,0,0,1
13,Josh Perkins,,0,37,5,5
13,Greg Ward,,0,34,4,9
,Dallas Goedert,,0,41,3,6
17,Boston Scott,,0,69,6,6
11,Miles Sanders,,0,24,4,5
22,JJ Arcega Whiteside,,0,29,2,3
11,Golden Tate,,0,11,1,5
8,Sterling Shepard,,0,28,4,7
2,Saquon Barkley,,0,1,3,4
7,Kaden Smith,,0,9,2,5
55,Darius Slayton,,2,154,5,8
,Mark Ingram,,1,10,1,2
,Willie Snead,,0,15,1,1
33,Seth Roberts,,1,66,3,3
,Patrick Ricard,,0,0,0,2
36,Mark Andrews,,1,52,4,7
19,Hayden Hurst,,0,19,1,2
24,Marquise Brown,,1,45,4,4
5,Miles Boykin,,1,5,1,1
3,LeVeon Bell,,0,1,2,2
41,Jamison Crowder,,2,90,6,11
4,Daniel Brown,,0,4,1,2
,Ty Montgomery,,0,5,1,1
41,Robby Anderson,1,0,66,4,6
31,Vyncint Smith,,0,40,3,5
12,Jeff Smith,,0,12,1,2
9,Giovani Bernard,,0,10,2,2
24,Tyler Eifert,,0,44,3,5
8,CJ Uzomah,,0,8,1,2
,Alex Erickson,,0,6,1,5
16,Tyler Boyd,,0,26,3,7
8,Cethan Carter,,1,13,2,2
,John Ross,,0,24,2,3
11,Joe Mixon,,0,20,3,3
11,Julian Edelman,,0,9,2,5
,Mohamed Sanu,,0,13,2,8
4,Rex Burkhead,,0,6,2,2
23,James White,,1,49,3,4
14,Matt LaCosse,,0,22,3,3
14,Sony Michel,,0,14,1,2
8,N Keal Harry,,1,15,2,4
16,Larry Fitzgerald,,0,42,3,5
18,Charles Clay,,0,18,1,2
4,Maxx Williams,,0,4,1,1
51,Damiere Byrd,,0,86,6,6
17,Pharoh Cooper,,0,17,1,1
9,Kenyan Drake,,0,9,1,1
6,Dan Arnold,,1,6,1,1
15,Christian Kirk,,0,33,4,5
4,Andy Isabella,,0,4,1,1
13,Demetrius Harris,,0,13,1,2
17,Odell Beckham,,0,66,8,13
10,Jarvis Landry,,0,23,5,8
26,Ricky Seals Jones,,2,29,3,4
16,Kareem Hunt,,0,62,8,9
21,Damion Ratley,,0,33,2,2
17,Nick Chubb,,0,21,3,3
0,Kha Darel Hodge,,0,0,0,1
0,Baker Mayfield,,0,0,0,0
19,Keenan Allen,,0,99,9,10
10,Melvin Gordon,,0,36,5,7
24,Hunter Henry,,0,29,2,2
39,Mike Williams,,1,71,4,9
27,Austin Ekeler,,0,62,5,7
8,Andre Patton,,0,8,1,1
5,Justin Jackson,,0,2,2,2
22,Kyle Rudolph,,0,48,3,3
13,Adam Thielen,,0,27,3,3
46,Stefon Diggs,,0,76,4,6
0,Ameer Abdullah,,0,0,0,2
10,CJ Ham,,0,13,3,3
11,Dalvin Cook,,0,16,3,3
7,Irv Smith,,1,8,2,3
19,Olabisi Johnson,,0,19,1,1
6,Spencer Ware,,0,9,2,2
21,Travis Kelce,,0,142,11,13
29,Sammy Watkins,1,0,49,3,4
30,Blake Bell,,0,41,2,2
13,Demarcus Robinson,,0,21,2,3
41,Tyreek Hill,,2,67,5,7
10,Mecole Hardman,,0,10,1,2
1,Darwin Thompson,,0,1,1,1
0,Jeff Heuerman,,0,0,0,1
12,Tim Patrick,,0,26,3,7
0,Phillip Lindsay,,0,0,0,2
33,Courtland Sutton,,0,79,4,10
9,Dae Sean Hamilton,,0,13,2,9
7,Troy Fumagalli,,0,7,1,1
5,Royce Freeman,,0,14,4,4
10,Andrew Beck,,0,13,2,3
43,Noah Fant,,0,56,2,3
19,Jason Witten,,1,36,4,5
-3,Randall Cobb,,0,-3,1,2
59,Tavon Austin,,1,59,1,1
19,Amari Cooper,,0,19,1,2
26,Ezekiel Elliott,,0,43,3,4
20,Blake Jarwin,,0,40,2,3
6,Michael Gallup,,0,6,1,3
8,Tony Pollard,,0,12,2,2
6,Robert Woods,,0,17,4,9
17,Brandin Cooks,,0,46,4,8
9,Todd Gurley,,1,18,3,7
26,Tyler Higbee,,0,111,12,14
5,Mike Thomas,,0,5,1,1
9,Johnny Mundt,,0,15,2,3
11,Cooper Kupp,,1,41,6,6
28,Josh Reynolds,,0,36,2,4
5,Emmanuel Sanders,,0,9,2,4
4,Kyle Juszczyk,,1,6,2,2
5,Raheem Mostert,,0,5,1,2
,Tevin Coleman,,0,0,0,1
21,George Kittle,,0,134,13,17
11,Kendrick Bourne,,0,11,1,2
5,Matt Breida,,0,6,2,2
29,Deebo Samuel,,0,29,1,3
28,Julio Jones,,2,134,13,20
9,Luke Stocker,,0,9,1,1
4,Kenjon Barner,,0,4,1,2
13,Devonta Freeman,,0,16,2,3
9,Austin Hooper,,0,20,3,6
0,Christian Blake,,0,0,0,1
11,Russell Gage,,0,27,5,6
51,Golden Tate,,1,51,1,4
1,Scott Simonson,,0,1,1,1
21,Cody Latimer,,0,21,1,2
24,Sterling Shepard,,0,111,9,11
11,Saquon Barkley,,0,31,4,5
27,Kaden Smith,,0,38,3,3
26,Darius Slayton,,1,31,2,3
21,Albert Wilson,,0,59,5,8
9,Allen Hurns,,0,9,1,1
29,DeVante Parker,,2,72,4,7
19,Clive Walford,,0,34,2,4
8,Isaiah Ford,,0,21,3,5
24,Mike Gesicki,,0,47,4,8
20,Myles Gaskin,,0,29,2,3
8,Patrick Laird,,0,8,2,5
46,Danny Amendola,,0,102,8,13
0,Logan Thomas,,0,0,0,4
13,Jesse James,,0,31,3,5
4,JD McKissic,,0,7,2,3
26,Kenny Golladay,,0,44,3,7
48,Chris Lacy,,0,48,1,2
2,Wes Hills,,0,1,2,2
8,Ty Johnson,,0,17,4,5
10,Isaac Nauta,,0,10,1,2
16,Cameron Brate,,0,33,3,7
34,Breshad Perriman,,3,113,5,6
14,Peyton Barber,,0,23,2,2
13,Dare Ogunbowale,,0,13,1,1
25,OJ Howard,,0,46,4,8
51,Chris Godwin,,0,121,5,7
12,Justin Watson,,0,17,2,2
14,Tanner Hudson,,0,14,1,1
26,Ronald Jones,,0,26,1,3
,Ishmael Hyman,,0,3,1,1
33,Scott Miller,,1,49,3,3
6,Marcedes Lewis,,0,6,1,1
0,Jimmy Graham,,0,0,1,4
34,Davante Adams,,1,103,7,13
49,Jake Kumerow,,0,49,1,1
11,Geronimo Allison,,0,19,2,4
5,Robert Tonyan,,0,5,1,2
7,Jamaal Williams,,0,7,1,1
,Marquez Valdes Scantling,,0,0,0,1
10,Allen Lazard,,0,14,2,3
6,Cordarrelle Patterson,,0,6,1,4
34,Allen Robinson,,0,125,7,14
-1,JP Holtz,,0,-1,1,1
15,Tarik Cohen,,0,57,7,10
33,Anthony Miller,,1,118,9,15
9,Jesper Horsted,,0,9,1,3
13,Riley Ridley,,0,10,2,2
10,David Montgomery,,0,10,1,1
13,Chris Hogan,,0,13,1,3
9,Jarius Wright,,0,9,1,4
18,Christian McCaffrey,,0,88,8,10
12,Curtis Samuel,,1,31,5,8
12,Ian Thomas,,0,23,2,4
22,DJ Moore,,0,113,8,12
58,Josh Gordon,,0,58,1,1
9,Jaron Brown,,0,9,1,1
44,Tyler Lockett,,1,120,8,9
10,CJ Prosise,,0,10,1,1
0,George Fant,,0,0,0,1
8,Jacob Hollister,,0,23,3,3
,Chris Carson,,0,4,1,2
15,Malik Turner,,0,26,3,3
19,DK Metcalf,,1,36,2,4
5,Derek Carrier,,0,5,1,2
36,Darren Waller,,0,122,8,10
40,Tyrell Williams,,1,45,2,3
9,DeAndre Washington,,0,6,2,3
21,Jalen Richard,,0,25,2,3
,Zay Jones,,0,5,1,2
,Keelan Doss,,0,17,1,2
14,Alec Ingold,,0,22,3,3
14,Josh Jacobs,,0,20,2,3
21,Chris Conley,,2,49,4,8
12,Seth DeValve,,0,23,2,2
8,CJ Board,,0,8,1,1
55,Keelan Cole,,0,76,3,6
11,Dede Westbrook,,0,14,2,4
11,Leonard Fournette,,0,31,5,7
10,Adrian Peterson,,0,25,3,3
16,Chris Thompson,,0,26,2,3
7,Jeremy Sprinkle,,0,13,2,2
19,Steven Sims,,1,45,5,11
17,Kelvin Harmon,,0,22,2,3
75,Terry McLaurin,,1,130,5,5
27,Zach Ertz,,1,61,5,10
13,Greg Ward,,1,61,7,9
20,Dallas Goedert,,0,55,5,6
12,Boston Scott,,0,39,7,7
18,Miles Sanders,,1,50,6,6
0,JJ Arcega Whiteside,,0,0,0,2
13,Nick Vannett,,0,40,5,6
,Tevin Jones,,0,0,0,2
1,Johnny Holton,,0,-1,2,2
11,James Conner,,1,9,4,5
5,Jaylen Samuels,,0,5,1,1
0,Deon Cain,,0,0,0,1
34,James Washington,,0,83,5,11
29,Diontae Johnson,,0,62,5,7
4,Zach Gentry,,0,4,1,1
7,Andre Roberts,,0,7,1,2
0,Patrick DiMarco,,0,0,0,1
6,Cole Beasley,,0,6,1,6
40,John Brown,,0,99,7,10
14,Tyler Kroft,,1,14,1,1
1,Devin Singletary,,0,2,2,3
11,Dawson Knox,,0,11,1,1
11,Dion Lewis,,1,11,1,1
,Kalif Raymond,,0,2,1,2
0,Derrick Henry,,0,0,0,1
16,Tajae Sharpe,,0,28,2,2
7,Anthony Firkser,,0,7,1,4
23,Jonnu Smith,,0,60,5,5
22,Corey Davis,,0,57,3,6
,Dane Cruikshank,,0,0,0,1
0,Khari Blasingame,,0,0,1,1
60,AJ Brown,,1,114,8,13
2,Darren Fells,,0,2,1,2
16,Kenny Stills,,2,35,3,3
35,DeAndre Hopkins,,0,119,6,8
11,Duke Johnson,,0,19,2,3
31,Will Fuller,,0,61,5,7
5,Jordan Akins,,0,7,2,2
13,Ted Ginn,,0,13,1,1
20,Jared Cook,,0,54,4,4
5,Josh Hill,,1,5,1,1
10,Latavius Murray,,0,20,2,3
24,Michael Thomas,,1,128,12,12
28,Taysom Hill,,1,42,2,2
7,Alvin Kamara,,0,23,5,5
21,Tre Quan Smith,,1,21,1,1
,Deonte Harris,,0,1,1,1
22,Dontrelle Inman,,0,25,2,3
11,TY Hilton,,0,25,4,9
11,Jack Doyle,,0,21,2,5
20,Marcus Johnson,,0,37,2,4
24,Zach Pascal,,0,44,4,6
1,Nyheim Hines,,0,2,2,2
7,Jordan Wilkins,,0,7,1,3
4,Ashton Dulin,,0,4,1,1
12,Cameron Brate,,0,17,2,5
27,Breshad Perriman,,0,102,7,12
19,Dare Ogunbowale,,0,34,3,5
18,OJ Howard,,0,46,3,7
12,Justin Watson,,1,43,5,10
30,Codey McElroy,,0,30,1,1
23,Ronald Jones,,0,32,3,4
31,Ishmael Hyman,,0,31,1,3
17,Darren Fells,,0,27,3,3
21,Kenny Stills,,0,57,5,9
7,DeAndre Hopkins,,0,23,5,9
10,Carlos Hyde,,0,10,1,1
39,DeAndre Carter,,0,44,2,2
12,Duke Johnson,,0,12,1,4
7,Will Fuller,,0,11,2,2
0,Jordan Akins,,0,0,0,2
,Benjamin Watson,,0,15,3,3
30,Julian Edelman,1,0,72,5,6
,Mohamed Sanu,,0,24,3,5
31,Rex Burkhead,,0,77,4,4
9,James White,,0,24,4,5
,Matt LaCosse,,1,8,1,1
5,Sony Michel,,0,5,1,2
15,Jakobi Meyers,,0,25,3,3
,N Keal Harry,,0,21,2,3
28,Cole Beasley,,0,108,7,12
53,John Brown,,1,53,1,4
,Tyler Kroft,,0,0,0,1
